Series Name	Series Code	Country Name	Country Code	1996 [YR1996]	1998 [YR1998]	2000 [YR2000]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]
Rule of Law: Estimate	RL.EST	Zambia	ZMB	-0.645426869392395	-0.527129530906677	-0.535909652709961	-0.39413794875145	-0.470074057579041	-0.52198725938797	-0.575973212718964	-0.590153992176056	-0.574066996574402	-0.439785301685333	-0.485047399997711	-0.497806072235107	-0.467877477407455	-0.402690559625626	-0.307062596082687	-0.252742648124695
Rule of Law: Estimate	RL.EST	Zimbabwe	ZWE	-0.816369891166687	-0.706882178783417	-1.33033275604248	-1.59041154384613	-1.6809948682785	-1.7580429315567	-1.76686894893646	-1.72556090354919	-1.78467404842377	-1.76561641693115	-1.84182691574097	-1.81321167945862	-1.77778840065002	-1.61176609992981	-1.56020665168762	-1.42186200618744
Voice and Accountability: Estimate	VA.EST	Angola	AGO	-1.64071643352508	-1.43520092964172	-1.4761803150177	-1.23699843883514	-1.2656352519989	-1.27574741840363	-1.23792850971222	-1.23635065555573	-1.16748058795929	-1.12588131427765	-1.13170802593231	-1.11885321140289	-1.12242424488068	-1.07131576538086	-1.12031197547913	-1.13775908946991
Voice and Accountability: Estimate	VA.EST	Benin	BEN	0.117397345602512	0.340619057416916	0.360479116439819	-0.00469442410394549	0.236438289284706	0.10026179254055	0.012576550245285	0.330746114253998	0.336236268281937	0.301525413990021	0.326503694057465	0.288788646459579	0.137502580881119	0.0936356782913208	0.116201959550381	0.234375268220901
Voice and Accountability: Estimate	VA.EST	Botswana	BWA	0.867696523666382	0.725043952465057	0.644347071647644	0.651375114917755	0.691309571266174	0.726399123668671	0.574014544487	0.48919215798378	0.482234001159668	0.484932661056519	0.421354830265045	0.442050665616989	0.396162211894989	0.502951562404633	0.471228420734406	0.440838545560837
Voice and Accountability: Estimate	VA.EST	Burkina Faso	BFA	-0.73232364654541	-0.574675500392914	-0.358566045761108	-0.47907355427742	-0.330611914396286	-0.454057931900024	-0.459601908922195	-0.373123496770859	-0.340762972831726	-0.320399850606918	-0.315414428710938	-0.277472734451294	-0.30504298210144	-0.335421949625015	-0.292298674583435	-0.412611752748489
Voice and Accountability: Estimate	VA.EST	Burundi	BDI	-1.75009453296661	-1.61188638210297	-1.63042998313904	-1.2246698141098	-1.23944807052612	-1.31452023983002	-0.638149678707123	-0.747572243213654	-0.737355947494507	-0.705432534217834	-0.709607541561127	-0.94341641664505	-0.925969362258911	-0.89136928319931	-0.95026969909668	-1.01893353462219
Voice and Accountability: Estimate	VA.EST	Cabo Verde	CPV	0.911774694919586	0.911470592021942	0.734826028347015	0.655744314193726	0.665767908096313	0.696582973003387	0.485791206359863	0.750108480453491	0.84264999628067	0.926055550575256	0.883378148078918	0.885580897331238	0.971258103847504	0.927961885929108	0.891266286373138	0.982739567756653
Voice and Accountability: Estimate	VA.EST	Cameroon	CMR	-0.974394083023071	-1.1372777223587	-1.14235138893127	-1.17300426959991	-1.11509728431702	-0.986239016056061	-1.01657915115356	-1.02525293827057	-1.0618222951889	-1.08471131324768	-1.06191754341125	-1.07973611354828	-1.04718387126923	-1.03072202205658	-1.04260516166687	-0.995940327644348
Voice and Accountability: Estimate	VA.EST	Central African Republic	CAF	-0.986942291259766	-0.754804372787476	-0.707308113574982	-1.07831311225891	-1.30156278610229	-1.30435645580292	-0.946479141712189	-1.01288986206055	-1.07841610908508	-1.01349699497223	-1.00636911392212	-1.12345957756042	-1.10778427124023	-1.26390159130096	-1.528764128685	-1.42345666885376
Voice and Accountability: Estimate	VA.EST	Chad	TCD	-1.07790851593018	-1.05081140995026	-1.03299140930176	-0.966462790966034	-1.09947061538696	-1.19502222537994	-1.25966799259186	-1.42901277542114	-1.46489441394806	-1.46188008785248	-1.41956055164337	-1.37058401107788	-1.36423850059509	-1.34605896472931	-1.3838951587677	-1.32722675800323
Voice and Accountability: Estimate	VA.EST	Comoros	COM	-0.584515810012817	-0.523817181587219	-1.1568044424057	-0.427899599075317	-0.570307493209839	-0.550086498260498	-0.630314409732819	-0.295676440000534	-0.478799551725388	-0.362624704837799	-0.380141973495483	-0.471446871757507	-0.427686482667923	-0.519924283027649	-0.517402231693268	-0.332876086235046
Voice and Accountability: Estimate	VA.EST	Congo, Dem. Rep.	ZAR	-1.67768478393555	-1.87997102737427	-1.83890545368195	-1.66498994827271	-1.61400377750397	-1.72505867481232	-1.55234444141388	-1.2814656496048	-1.25859689712524	-1.4471400976181	-1.44744229316711	-1.44467222690582	-1.51575720310211	-1.50882041454315	-1.46742498874664	-1.31235980987549
Voice and Accountability: Estimate	VA.EST	Congo, Rep.	COG	-1.02166390419006	-1.59006893634796	-1.51247406005859	-0.919016242027283	-0.780647754669189	-0.949948668479919	-1.07910823822021	-1.22501790523529	-1.2499908208847	-1.1645679473877	-1.09940350055695	-1.05759513378143	-1.10467755794525	-1.15200364589691	-1.1248300075531	-1.07830429077148
Voice and Accountability: Estimate	VA.EST	Cote d'Ivoire	CIV	-0.643067061901093	-0.734830737113953	-1.104163646698	-1.19855964183807	-1.25493538379669	-1.30286312103271	-1.37928295135498	-1.3658903837204	-1.28322732448578	-1.24436736106873	-1.11119031906128	-1.09663569927216	-1.12926936149597	-0.81429123878479	-0.770473778247833	-0.523131012916565
Voice and Accountability: Estimate	VA.EST	Equatorial Guinea	GNQ	-1.53705394268036	-1.5734041929245	-1.61648845672607	-1.63764619827271	-1.6992574930191	-1.64153945446014	-1.66614949703217	-1.80706322193146	-1.89098525047302	-1.89792358875275	-1.81038475036621	-1.86550641059875	-1.90365791320801	-1.88265311717987	-1.96228313446045	-1.98061668872833
Voice and Accountability: Estimate	VA.EST	Eritrea	ERI	-1.25811731815338	-1.06592082977295	-1.37166774272919	-1.76313829421997	-1.90071320533752	-1.85099136829376	-2.14203429222107	-2.02700901031494	-2.07946419715881	-2.11623072624207	-2.16456604003906	-2.15530681610107	-2.17610383033752	-2.15439963340759	-2.14921855926514	-2.03925681114197
Voice and Accountability: Estimate	VA.EST	Ethiopia	ETH	-1.10910904407501	-0.974761128425598	-1.00094592571259	-1.22557926177979	-1.07325446605682	-1.14260411262512	-1.22082448005676	-1.15656113624573	-1.17042100429535	-1.28399300575256	-1.27660071849823	-1.31339716911316	-1.32910287380219	-1.28001534938812	-1.29292273521423	-1.25586652755737
Voice and Accountability: Estimate	VA.EST	Gabon	GAB	-0.322546184062958	-0.407723933458328	-0.485544919967651	-0.555054724216461	-0.677192091941834	-0.805739104747772	-0.875595927238464	-0.986370325088501	-0.892251253128052	-0.854140341281891	-1.0006707906723	-0.887672126293182	-0.933238685131073	-0.870838463306427	-0.857715487480164	-0.911407351493835
Voice and Accountability: Estimate	VA.EST	Gambia, The	GMB	-1.32383179664612	-0.984518766403198	-1.13900852203369	-0.643582344055176	-0.379852503538132	-0.600828886032104	-0.971219420433044	-0.873200416564941	-0.882401764392853	-0.854909777641296	-1.01260471343994	-1.08519554138184	-1.22164833545685	-1.27761614322662	-1.25262367725372	-1.25439202785492
Voice and Accountability: Estimate	VA.EST	Ghana	GHA	-0.341387063264847	-0.364357769489288	-0.078311525285244	-0.0559179037809372	0.275180548429489	0.151430368423462	0.239893957972527	0.365210920572281	0.460922062397003	0.383351862430573	0.486855626106262	0.492735892534256	0.458107739686966	0.401330381631851	0.410417348146439	0.491630107164383
Voice and Accountability: Estimate	VA.EST	Guinea	GIN	-1.3451783657074	-1.19053328037262	-1.17617690563202	-1.33420979976654	-1.2168847322464	-1.28370606899261	-1.14030265808105	-1.23738873004913	-1.39406991004944	-1.4544415473938	-1.30149674415588	-0.946654081344604	-0.940793752670288	-1.05856478214264	-1.06020259857178	-0.891215145587921
Voice and Accountability: Estimate	VA.EST	Guinea-Bissau	GNB	-1.15956926345825	-1.13678085803986	-0.761270225048065	-0.752813279628754	-1.13328397274017	-0.852164030075073	-0.374271661043167	-0.700661420822144	-0.790799498558044	-0.791596472263336	-0.814203143119812	-0.897211790084839	-0.934482097625732	-1.39493572711945	-1.41422140598297	-1.03982555866241
Voice and Accountability: Estimate	VA.EST	Kenya	KEN	-0.670510470867157	-0.983857333660126	-0.896917581558228	-0.747022092342377	-0.253338515758514	-0.169326618313789	-0.196959748864174	-0.13755314052105	-0.240091592073441	-0.289489209651947	-0.337130814790726	-0.22547921538353	-0.279737114906311	-0.305336266756058	-0.246217846870422	-0.157948702573776
Voice and Accountability: Estimate	VA.EST	Lesotho	LSO	-0.532734394073486	-0.744451522827148	-0.351560771465302	-0.0117218066006899	0.0453718639910221	-0.144789800047874	-0.158498600125313	0.147989124059677	-0.0249854810535908	-0.110671766102314	-0.123253129422665	-0.139833346009254	-0.118233539164066	0.0453222095966339	0.0780977681279182	0.114653594791889
Voice and Accountability: Estimate	VA.EST	Liberia	LBR	-1.49298214912415	-1.02244889736176	-1.16033661365509	-1.37924420833588	-1.53306972980499	-1.30513370037079	-0.304523020982742	-0.194459408521652	-0.201589450240135	-0.244130805134773	-0.204333528876305	-0.259230405092239	-0.307655334472656	-0.352038621902466	-0.444330126047134	-0.293793916702271
Voice and Accountability: Estimate	VA.EST	Madagascar	MDG	-0.256149619817734	0.110093332827091	0.079576313495636	-0.18870148062706	0.0285738985985518	-0.0139628453180194	-0.141226544976234	-0.116310365498066	-0.152477890253067	-0.341382652521133	-0.858467817306519	-0.829660713672638	-0.860057294368744	-0.871538639068604	-0.78440910577774	-0.525082528591156
Voice and Accountability: Estimate	VA.EST	Malawi	MWI	-0.204409062862396	-0.0324695743620396	-0.17612162232399	-0.647732853889465	-0.42437207698822	-0.504107654094696	-0.478225708007813	-0.259564369916916	-0.274570494890213	-0.253598123788834	-0.16179271042347	-0.205307096242905	-0.262188911437988	-0.222682192921638	-0.185530871152878	-0.12393856793642
Voice and Accountability: Estimate	VA.EST	Mali	MLI	-0.11907584965229	-0.174839720129967	-0.113705672323704	0.265014499425888	0.375192880630493	0.291991651058197	0.252628684043884	0.274335145950317	0.190942347049713	0.1600162088871	0.0418586581945419	0.1343904286623	0.146382421255112	-0.535198867321014	-0.306446671485901	-0.198908552527428
Voice and Accountability: Estimate	VA.EST	Mauritania	MRT	-0.54015040397644	-0.728518307209015	-0.851609945297241	-0.849292159080505	-0.867738008499146	-1.14503479003906	-0.969296276569366	-0.897610187530518	-0.719411849975586	-0.986390650272369	-0.96510899066925	-0.951103389263153	-0.968618214130402	-0.956695854663849	-0.957543313503265	-0.914065003395081
Voice and Accountability: Estimate	VA.EST	Mauritius	MUS	0.829774022102356	1.02463090419769	0.990950644016266	0.774395763874054	0.846938192844391	0.853433132171631	0.854057908058167	0.89675509929657	0.870269775390625	0.848674356937408	0.813707709312439	0.779456615447998	0.786964416503906	0.86364609003067	0.8971186876297	0.914640724658966
Voice and Accountability: Estimate	VA.EST	Mozambique	MOZ	-0.350260734558105	-0.197944760322571	-0.231900811195374	-0.224649414420128	-0.0359785109758377	-0.0563379600644112	-0.0044285343028605	-0.0832558572292328	-0.0802649334073067	-0.0731309279799461	-0.105937406420708	-0.11138416826725	-0.192509859800339	-0.198182582855225	-0.287314176559448	-0.227304890751839
Voice and Accountability: Estimate	VA.EST	Namibia	NAM	0.487134665250778	0.280344724655151	0.306760460138321	0.225714653730392	0.216747626662254	0.31731903553009	0.365350782871246	0.484114915132523	0.447644740343094	0.436109721660614	0.374144911766052	0.353134214878082	0.347550988197327	0.36972177028656	0.386710166931152	0.536857604980469
Voice and Accountability: Estimate	VA.EST	Niger	NER	-1.83424961566925	-1.60559737682343	-0.204080119729042	-0.279261618852615	-0.171266824007034	-0.181149512529373	-0.299421608448029	-0.388398438692093	-0.428775250911713	-0.504444479942322	-0.784350037574768	-0.668239176273346	-0.290705054998398	-0.335240185260773	-0.348095208406448	-0.245184257626534
Voice and Accountability: Estimate	VA.EST	Nigeria	NGA	-1.66316080093384	-1.21596705913544	-0.582157135009766	-0.711686849594116	-0.637705087661743	-0.767930865287781	-0.84345817565918	-0.644507706165314	-0.788936138153076	-0.760198712348938	-0.871910929679871	-0.802217721939087	-0.747826755046844	-0.734517753124237	-0.745435953140259	-0.647386789321899
Voice and Accountability: Estimate	VA.EST	Rwanda	RWA	-1.56426131725311	-1.30961894989014	-1.52451002597809	-1.47401940822601	-1.29172956943512	-1.31036114692688	-1.15510523319244	-1.16736531257629	-1.20121729373932	-1.29563748836517	-1.28452634811401	-1.31068801879883	-1.30841481685638	-1.25678968429565	-1.17881047725677	-1.12563693523407
Voice and Accountability: Estimate	VA.EST	Sao Tome and Principe	STP	0.214265659451485	0.469124644994736	0.439316868782043	0.59874027967453	0.33855140209198	0.192872568964958	0.163443595170975	0.21458537876606	0.142338007688522	0.130365833640099	0.131009608507156	0.0763157680630684	0.213598310947418	0.142868205904961	0.107479423284531	0.329166293144226
Voice and Accountability: Estimate	VA.EST	Senegal	SEN	0.00440387707203627	-0.120942190289497	0.0841019377112389	0.333446681499481	0.264064133167267	0.182964324951172	0.0290981791913509	0.00832388177514076	-0.244043380022049	-0.283086597919464	-0.329990088939667	-0.317027986049652	-0.263180822134018	-0.0361412540078163	0.0381184108555317	0.252506822347641
Voice and Accountability: Estimate	VA.EST	Seychelles	SYC	0.227248132228851	0.274575918912888	0.158295452594757	0.200796037912369	0.0827395096421242	0.326345682144165	0.181469574570656	0.119880251586437	0.0828114375472069	0.0248823426663876	0.0721744373440742	0.149889260530472	0.0635172948241234	0.0846279561519623	0.00573466904461384	-0.00690515013411641
Voice and Accountability: Estimate	VA.EST	Sierra Leone	SLE	-0.688300788402557	-1.37524461746216	-1.57438635826111	-0.678536057472229	-0.369722962379456	-0.316954135894775	-0.518261253833771	-0.384186297655106	-0.253095000982285	-0.173730552196503	-0.263889282941818	-0.18426051735878	-0.234394416213036	-0.350809305906296	-0.382695257663727	-0.310070216655731
Voice and Accountability: Estimate	VA.EST	Somalia	SOM	-2.08847403526306	-2.02810263633728	-1.8531197309494	-1.56073045730591	-1.80700480937958	-1.81002366542816	-1.76111948490143	-1.83355522155762	-1.93230700492859	-1.92982888221741	-2.09113645553589	-2.06550335884094	-2.06950950622559	-2.23353362083435	-2.19037532806396	-2.13354182243347
Voice and Accountability: Estimate	VA.EST	South Africa	ZAF	0.853944659233093	0.874048471450806	0.71804815530777	0.63262403011322	0.700476348400116	0.727435171604156	0.644244909286499	0.652527868747711	0.572934150695801	0.551562607288361	0.552085995674133	0.583341658115387	0.573767960071564	0.555759608745575	0.579867541790009	0.652843415737152
Voice and Accountability: Estimate	VA.EST	South Sudan	SSD	..	..	..	..	..	..	..	..	..	..	..	..	-0.977030813694	-1.28094887733459	-1.40743625164032	-1.52025473117828
Voice and Accountability: Estimate	VA.EST	Sudan	SDN	-1.88329422473907	-1.81302654743195	-1.74044001102448	-1.531494140625	-1.67358124256134	-1.67191565036774	-1.74348950386047	-1.71310639381409	-1.61876976490021	-1.61637699604034	-1.66434013843536	-1.72259080410004	-1.76828587055206	-1.77011096477509	-1.77515518665314	-1.73362827301025
Voice and Accountability: Estimate	VA.EST	Swaziland	SWZ	-1.25041711330414	-1.13788330554962	-1.41162753105164	-1.32283222675323	-1.47541630268097	-1.407475233078	-1.42366600036621	-1.17341017723083	-1.28000998497009	-1.23975968360901	-1.20433056354523	-1.25149524211884	-1.23348212242126	-1.19643294811249	-1.14858591556549	-1.20402729511261
Voice and Accountability: Estimate	VA.EST	Tanzania	TZA	-0.741629600524902	-0.603239715099335	-0.514570891857147	-0.412915706634521	-0.373777538537979	-0.472627639770508	-0.290457427501678	-0.196519106626511	-0.139749869704247	-0.174085676670074	-0.158080622553825	-0.131518363952637	-0.140824913978577	-0.183585807681084	-0.218622118234634	-0.169418260455132
Voice and Accountability: Estimate	VA.EST	Togo	TGO	-1.08896374702454	-1.24010062217712	-1.21939933300018	-1.47085881233215	-1.25312471389771	-1.27144157886505	-1.28330266475677	-1.28109610080719	-1.13938975334167	-1.05782532691956	-1.03641486167908	-0.999072849750519	-0.948825359344482	-1.04228293895721	-0.982040107250214	-0.824246466159821
Voice and Accountability: Estimate	VA.EST	Uganda	UGA	-0.951372742652893	-0.912766575813293	-1.05834543704987	-0.933521330356598	-0.641600370407104	-0.652038037776947	-0.528306722640991	-0.419172585010529	-0.470730930566788	-0.5031458735466	-0.497337311506271	-0.501408457756042	-0.512070655822754	-0.479854047298431	-0.545458257198334	-0.561635196208954
Voice and Accountability: Estimate	VA.EST	Zambia	ZMB	-0.396256566047668	-0.598873853683472	-0.491870790719986	-0.370337933301926	-0.376588851213455	-0.412476450204849	-0.41956028342247	-0.224703758955002	-0.224930346012115	-0.180896550416946	-0.319576621055603	-0.255700439214706	-0.177372828125954	-0.143400818109512	-0.108350276947021	-0.144866749644279
Voice and Accountability: Estimate	VA.EST	Zimbabwe	ZWE	-0.618496000766754	-0.822519063949585	-1.10547637939453	-1.4061895608902	-1.43920290470123	-1.54594302177429	-1.66280162334442	-1.53559720516205	-1.57400178909302	-1.53840494155884	-1.53933346271515	-1.47801566123962	-1.47177052497864	-1.44505131244659	-1.3831559419632	-1.27744436264038
																			
																			
																			
Data from database: Worldwide Governance Indicators																			
Last Updated: 09/25/2015																			
